Date,Close/Last,Volume,Open,High,Low
12/19/2023,$161.56,3766591,$161.80,$162.28,$161.32
12/18/2023,$162.74,3677533,$162.23,$163.33,$161.5766
12/15/2023,$162.23,11016110,$162.30,$164.09,$162.04
12/14/2023,$162.91,6129804,$162.93,$163.499,$160.149
12/13/2023,$163.62,4989141,$164.37,$164.9653,$162.735
12/12/2023,$164.71,5292290,$163.27,$166.34,$162.92
12/11/2023,$163.51,6077207,$162.68,$163.65,$161.95
12/08/2023,$161.96,4561342,$160.00,$162.04,$160.00
12/07/2023,$160.22,3665498,$161.00,$161.465,$159.97
12/06/2023,$160.28,3555863,$161.59,$162.355,$160.01
12/05/2023,$161.39,4556668,$160.76,$162.47,$160.72
12/04/2023,$161.10,5779017,$160.29,$162.79,$160.29
12/01/2023,$160.55,4871860,$158.41,$160.59,$158.00
11/30/2023,$158.56,6740622,$156.95,$158.60,$156.89
11/29/2023,$156.41,3568887,$156.15,$157.51,$156.02
11/28/2023,$155.65,2666182,$155.44,$155.745,$154.86
11/27/2023,$155.57,4053093,$154.99,$156.135,$154.75
11/24/2023,$155.18,1799161,$155.13,$155.40,$153.92
11/22/2023,$155.13,3045091,$154.50,$155.705,$154.16
11/21/2023,$153.91,2859508,$154.60,$154.66,$153.51
11/20/2023,$154.35,3658936,$152.51,$154.68,$152.35
11/17/2023,$152.89,4426676,$153.29,$153.50,$152.4601
11/16/2023,$153.06,3519172,$153.00,$153.35,$152.13
11/15/2023,$152.58,4632519,$150.40,$153.22,$150.40
11/14/2023,$150.41,4321940,$149.45,$150.8063,$149.05
11/13/2023,$148.10,2647288,$148.46,$148.49,$147.35
11/10/2023,$149.02,3179541,$147.44,$149.17,$146.85
11/09/2023,$146.62,3412713,$146.55,$146.99,$145.28
11/08/2023,$148.03,3618588,$149.25,$149.68,$147.585
11/07/2023,$148.83,3549853,$149.03,$149.28,$148.03
11/06/2023,$148.97,4597249,$147.89,$149.225,$147.85
11/03/2023,$147.90,3510495,$147.45,$148.445,$147.28
11/02/2023,$147.01,3902657,$145.77,$147.10,$144.84
11/01/2023,$145.40,4750081,$145.00,$146.51,$144.45
10/31/2023,$144.64,6592041,$143.00,$144.76,$142.59
10/30/2023,$142.63,4204190,$143.19,$144.50,$142.58
10/27/2023,$142.52,5469227,$143.62,$144.70,$141.71
10/26/2023,$143.76,11130170,$142.20,$144.41,$141.58
10/25/2023,$137.08,6472549,$137.50,$138.49,$136.33
10/24/2023,$137.79,3697975,$136.74,$137.98,$136.05
10/23/2023,$136.38,3457527,$136.63,$137.68,$135.87
10/20/2023,$137.16,4865615,$138.15,$139.27,$137.12
10/19/2023,$138.01,5314159,$138.64,$139.405,$137.93
10/18/2023,$139.97,3329985,$140.00,$140.43,$139.58
10/17/2023,$140.32,4172822,$137.12,$140.62,$136.31
10/16/2023,$139.21,3361468,$139.28,$139.78,$138.52
10/13/2023,$138.46,4583553,$139.77,$140.12,$138.27
10/12/2023,$141.24,3921142,$142.51,$142.93,$140.95
10/11/2023,$143.23,2511459,$142.51,$143.34,$142.14
10/10/2023,$142.11,3015784,$142.60,$143.415,$141.72
10/09/2023,$142.20,2354396,$142.30,$142.40,$140.68
10/06/2023,$142.03,3511347,$141.40,$142.94,$140.11
10/05/2023,$141.52,3223910,$140.90,$141.70,$140.19
10/04/2023,$141.07,2637779,$140.37,$141.2004,$139.99
10/03/2023,$140.39,3284421,$140.87,$141.64,$140.00
10/02/2023,$140.80,3275461,$140.04,$141.45,$139.86
09/29/2023,$140.30,5703983,$142.00,$142.13,$139.61
09/28/2023,$141.58,5783422,$142.14,$142.282,$140.205
09/27/2023,$143.17,4439121,$143.67,$143.82,$141.76
09/26/2023,$143.24,4824654,$145.51,$146.17,$143.0201
09/25/2023,$146.48,2694245,$146.57,$147.43,$146.25
09/22/2023,$146.91,2562216,$147.41,$148.10,$146.82
09/21/2023,$147.38,4944786,$149.00,$149.25,$147.31
09/20/2023,$149.83,9636681,$148.36,$151.9299,$148.13
09/19/2023,$146.52,3945423,$145.00,$146.72,$144.66
09/18/2023,$145.09,2508062,$145.77,$146.48,$145.06
09/15/2023,$145.99,6234033,$147.11,$147.85,$145.53
09/14/2023,$147.35,2723200,$147.38,$147.73,$146.48
09/13/2023,$146.55,2627999,$145.95,$146.98,$145.92
09/12/2023,$146.30,4457695,$147.92,$148.00,$145.80
09/11/2023,$148.38,3273720,$148.57,$148.78,$147.58
09/08/2023,$147.68,3722927,$147.35,$148.59,$147.26
09/07/2023,$147.52,3333040,$148.13,$148.78,$147.40
09/06/2023,$148.06,2932203,$147.66,$148.33,$147.12
09/05/2023,$148.13,3731281,$147.91,$149.00,$147.5719
09/01/2023,$147.94,2727796,$147.26,$148.10,$146.92
08/31/2023,$146.83,3885949,$146.94,$147.7275,$146.54
08/30/2023,$146.86,2245402,$146.42,$146.92,$145.7452
08/29/2023,$146.45,2778113,$146.30,$146.73,$145.62
08/28/2023,$146.02,3561347,$145.41,$146.74,$145.21
08/25/2023,$145.35,3660147,$144.18,$145.47,$143.50
08/24/2023,$143.55,2900244,$143.505,$144.47,$143.22
08/23/2023,$143.41,2559083,$141.72,$143.475,$141.58
08/22/2023,$141.49,3557734,$142.66,$143.225,$141.30
08/21/2023,$142.28,2937781,$141.42,$142.39,$141.11
08/18/2023,$141.41,3915480,$140.00,$141.83,$139.76
08/17/2023,$140.66,3742058,$141.01,$142.66,$140.60
08/16/2023,$140.64,3285347,$141.70,$142.09,$140.56
08/15/2023,$141.87,3656559,$141.50,$142.31,$141.20
08/14/2023,$141.91,4226563,$143.05,$143.365,$141.802
08/11/2023,$143.12,2526433,$143.12,$143.45,$142.205
08/10/2023,$143.25,4735763,$143.04,$144.58,$142.69
08/09/2023,$142.49,4073038,$144.94,$144.94,$142.30
08/08/2023,$145.91,4654582,$145.70,$146.15,$144.11
08/07/2023,$146.18,3438654,$145.00,$146.50,$144.93
08/04/2023,$144.24,4223204,$145.09,$146.09,$143.99
08/03/2023,$144.45,3952640,$143.78,$145.22,$143.3116
08/02/2023,$144.17,4959381,$142.78,$144.30,$142.31
08/01/2023,$143.33,4798703,$144.25,$144.48,$142.17
07/31/2023,$144.18,6138902,$143.81,$144.605,$143.53
07/28/2023,$143.45,6686627,$143.44,$143.95,$142.85
07/27/2023,$142.97,6331563,$142.30,$143.38,$141.90
07/26/2023,$141.07,4046441,$140.44,$141.25,$139.88
07/25/2023,$140.33,3770813,$139.42,$140.43,$139.0403
